order_id,customer_id,category,sales_amount,order_date,device,promo_code,review_score
475,452,Books,10.33,2025-08-08,mobile,WELCOME15,3
476,163,Toys,467.04,2025-05-21,mobile,,3
477,85,Home & Garden,335.61,2025-11-29,mobile,SAVE10,4
478,641,Home & Garden,365.73,2025-04-30,desktop,SUMMER20,1
479,2,Clothing,243.64,2025-03-09,tablet,FLASH30,5
480,697,Books,14.55,2025-12-23,desktop,SUMMER20,4
481,711,Clothing,244.07,2025-04-28,desktop,SUMMER20,1
482,106,Home & Garden,190.11,2025-06-03,mobile,,2
483,657,Beauty,80.0,2025-09-29,tablet,SAVE10,5
484,666,Clothing,225.65,2025-04-20,tablet,WELCOME15,4
485,631,Beauty,226.77,2025-04-22,mobile,SUMMER20,2
486,771,Electronics,298.89,2025-07-16,desktop,,3
487,144,Clothing,145.71,2025-02-13,mobile,,1
488,675,Home & Garden,110.67,2025-11-07,tablet,FLASH30,4
489,303,Beauty,36.74,2025-05-03,desktop,,1
490,247,Books,322.66,2025-02-06,tablet,SAVE10,3
491,325,Clothing,199.55,2025-10-19,desktop,,5
492,700,Clothing,383.74,2025-02-07,mobile,SUMMER20,1
493,269,Clothing,29.52,2025-01-31,desktop,,5
494,786,Books,217.55,2025-07-25,mobile,WELCOME15,3
495,86,Home & Garden,48.72,2025-04-15,mobile,,4
496,601,Beauty,383.98,2025-11-29,tablet,SUMMER20,3
497,716,Books,367.68,2025-05-03,mobile,FLASH30,1
498,445,Electronics,232.15,2025-11-08,mobile,,2
499,123,Electronics,356.87,2025-12-26,mobile,WELCOME15,4
500,356,Sports,263.44,2025-05-13,mobile,,2
501,768,Toys,438.0,2025-03-02,mobile,,4
502,279,Sports,41.3,2025-12-31,tablet,SUMMER20,4
503,467,Sports,186.46,2025-09-13,tablet,WELCOME15,3
504,162,Home & Garden,388.93,2025-10-21,tablet,SUMMER20,2
505,759,Sports,11.26,2025-01-07,mobile,SAVE10,4
506,373,Books,460.91,2025-04-02,mobile,,2
507,330,Clothing,213.97,2025-06-13,desktop,SUMMER20,5
508,382,Electronics,256.0,2025-01-27,mobile,FLASH30,5
509,48,Books,43.77,2025-08-27,desktop,,3
510,89,Sports,233.81,2025-07-08,mobile,,5
511,312,Beauty,315.13,2025-08-26,desktop,,2
512,751,Sports,382.64,2025-05-06,mobile,SAVE10,4
513,25,Clothing,275.36,2025-11-22,tablet,SAVE10,3
514,2,Toys,332.08,2025-06-07,mobile,FLASH30,5
515,244,Books,251.09,2025-01-31,mobile,,1
516,45,Clothing,449.67,2025-09-24,desktop,,4
517,766,Electronics,294.58,2025-09-16,mobile,,1
518,607,Sports,40.52,2025-12-06,mobile,FLASH30,3
519,268,Toys,164.35,2025-07-21,tablet,,3
520,464,Home & Garden,124.47,2025-04-14,mobile,SUMMER20,2
521,109,Clothing,230.29,2025-06-10,desktop,SUMMER20,5
522,367,Toys,111.74,2025-06-07,desktop,,1
523,93,Clothing,405.72,2025-06-05,tablet,SAVE10,2
524,336,Clothing,54.69,2025-05-08,desktop,,5
525,51,Beauty,156.43,2025-03-31,mobile,,4
526,570,Beauty,279.56,2025-02-18,desktop,SUMMER20,2
527,125,Electronics,40.22,2025-04-24,mobile,FLASH30,4
528,382,Beauty,318.85,2025-11-27,mobile,,1
529,23,Electronics,106.9,2025-11-27,desktop,WELCOME15,1
530,340,Electronics,30.92,2025-08-25,mobile,WELCOME15,5
531,444,Toys,364.97,2025-09-12,mobile,,4
532,177,Home & Garden,115.21,2025-04-06,desktop,,4
533,153,Electronics,310.91,2025-11-12,mobile,,4
534,422,Sports,244.73,2025-02-14,desktop,,2
535,430,Clothing,324.9,2025-09-27,mobile,SAVE10,4
536,731,Home & Garden,245.05,2025-09-06,desktop,,4
537,277,Clothing,22.77,2025-11-02,mobile,SAVE10,3
538,60,Toys,495.85,2025-09-29,desktop,FLASH30,2
539,103,Clothing,331.86,2025-05-17,tablet,SAVE10,2
540,590,Toys,491.51,2025-07-18,desktop,WELCOME15,2
541,243,Sports,165.82,2025-12-24,desktop,SAVE10,3
542,582,Sports,79.63,2025-04-07,desktop,,2
543,503,Electronics,54.23,2025-04-30,tablet,FLASH30,1
544,540,Books,10.33,2025-11-11,mobile,WELCOME15,3
545,735,Clothing,460.2,2025-06-15,mobile,SAVE10,2
546,601,Beauty,459.44,2025-02-26,tablet,,1
547,383,Beauty,471.54,2025-07-22,tablet,SUMMER20,3
548,310,Home & Garden,76.86,2025-03-22,tablet,,4
549,665,Home & Garden,95.36,2025-10-15,tablet,,2
550,682,Sports,409.08,2025-07-13,desktop,,2
551,182,Beauty,10.88,2025-12-26,tablet,,5
552,34,Clothing,305.17,2025-11-10,mobile,SUMMER20,4
553,145,Home & Garden,375.22,2025-05-02,desktop,,2
554,652,Electronics,412.61,2025-12-10,tablet,,4
555,12,Home & Garden,112.75,2025-12-21,mobile,,3
556,111,Beauty,10.63,2025-07-17,desktop,,2
557,424,Books,442.07,2025-06-29,tablet,,1
558,491,Toys,433.38,2025-11-30,tablet,FLASH30,2
559,463,Electronics,401.61,2025-01-18,desktop,SAVE10,3
560,268,Electronics,46.36,2025-03-29,desktop,WELCOME15,1
561,561,Electronics,175.6,2025-11-11,desktop,SAVE10,4
562,670,Clothing,307.59,2025-08-11,mobile,SAVE10,1
563,340,Clothing,487.46,2025-07-29,tablet,,3
564,305,Clothing,57.0,2025-07-21,tablet,,2
565,56,Home & Garden,11.87,2025-02-14,desktop,,2
566,100,Electronics,111.41,2025-11-23,desktop,SUMMER20,4
567,119,Home & Garden,394.59,2025-08-30,desktop,,1
568,658,Sports,199.89,2025-07-09,desktop,,2
569,457,Electronics,139.02,2025-08-27,desktop,FLASH30,3
570,578,Electronics,84.05,2025-12-23,tablet,SUMMER20,1
571,685,Home & Garden,406.01,2025-07-31,tablet,FLASH30,5
572,63,Toys,199.68,2025-09-25,desktop,,5
573,242,Books,156.44,2025-07-22,tablet,SAVE10,5
574,585,Sports,402.22,2025-12-13,tablet,WELCOME15,1
575,776,Books,94.71,2025-03-27,mobile,FLASH30,2
576,44,Books,48.4,2025-12-16,desktop,FLASH30,2
577,610,Home & Garden,166.68,2025-02-04,mobile,,5
578,407,Sports,169.8,2025-05-22,tablet,,1
579,718,Sports,297.91,2025-08-03,mobile,,2
580,152,Sports,298.09,2025-02-21,mobile,SUMMER20,3
581,549,Home & Garden,440.17,2025-05-16,desktop,,5
582,624,Books,28.36,2025-05-22,desktop,WELCOME15,5
583,624,Beauty,349.89,2025-01-20,desktop,,2
584,51,Beauty,242.86,2025-05-18,desktop,SAVE10,3
585,311,Home & Garden,147.37,2025-09-09,tablet,SUMMER20,2
586,138,Home & Garden,487.37,2025-08-15,desktop,,4
587,620,Beauty,53.75,2025-08-15,mobile,,4
588,778,Sports,434.92,2025-01-29,tablet,WELCOME15,1
589,319,Beauty,258.33,2025-03-11,tablet,SAVE10,2
590,198,Toys,108.36,2025-01-30,mobile,SAVE10,4
591,52,Home & Garden,355.27,2025-05-21,desktop,,5
592,407,Beauty,462.31,2025-12-15,mobile,FLASH30,3
593,501,Sports,228.59,2025-08-31,tablet,,3
594,168,Toys,448.3,2025-12-19,mobile,,1
595,396,Electronics,89.82,2025-10-20,mobile,FLASH30,2
596,694,Clothing,141.85,2025-07-29,tablet,SAVE10,1
597,486,Clothing,327.21,2025-11-04,mobile,FLASH30,3
598,623,Toys,472.07,2025-12-31,tablet,,4
599,386,Toys,180.87,2025-05-10,mobile,,3
600,694,Sports,413.91,2025-07-23,tablet,SUMMER20,1
601,524,Beauty,483.58,2025-07-11,tablet,,3
602,701,Electronics,246.05,2025-06-22,desktop,,3
603,268,Beauty,358.44,2025-11-30,desktop,FLASH30,2
604,530,Toys,127.75,2025-01-30,tablet,,3
605,698,Clothing,363.43,2025-12-02,desktop,,3
606,429,Books,200.25,2025-01-19,tablet,FLASH30,3
607,744,Beauty,118.96,2025-10-01,tablet,,3
608,520,Home & Garden,424.26,2025-12-03,tablet,WELCOME15,3
609,100,Books,72.69,2025-05-13,tablet,WELCOME15,3
610,671,Electronics,118.9,2025-04-25,tablet,,4
611,340,Home & Garden,137.67,2025-05-31,desktop,SUMMER20,4
612,55,Toys,320.85,2025-10-25,tablet,SUMMER20,4
613,200,Sports,68.71,2025-12-15,desktop,,4
614,56,Toys,428.58,2025-03-12,mobile,,4
615,584,Books,80.18,2025-04-03,mobile,,3
616,647,Clothing,163.57,2025-01-30,mobile,,3
617,215,Toys,389.04,2025-10-23,mobile,,1
618,133,Sports,222.52,2025-08-08,desktop,,4
619,393,Electronics,28.49,2025-04-13,tablet,,1
620,330,Toys,418.28,2025-04-08,mobile,SAVE10,2
621,232,Beauty,439.72,2025-06-09,mobile,SUMMER20,4
622,516,Sports,160.0,2025-02-03,mobile,,3
623,467,Beauty,264.94,2025-09-26,desktop,,2
624,351,Books,186.03,2025-04-07,mobile,,1
625,234,Clothing,366.31,2025-03-09,mobile,SAVE10,5
626,517,Clothing,70.35,2025-12-31,tablet,SAVE10,4
627,656,Home & Garden,387.91,2025-11-16,mobile,SAVE10,1
628,670,Toys,19.67,2025-12-20,mobile,,4
629,390,Electronics,278.17,2025-08-31,tablet,WELCOME15,2
630,712,Beauty,318.85,2025-06-04,desktop,SUMMER20,5
631,277,Sports,306.76,2025-03-12,desktop,SUMMER20,5
632,737,Sports,67.69,2025-02-28,mobile,,2
633,624,Clothing,391.2,2025-09-25,mobile,,4
634,303,Clothing,29.31,2025-09-12,mobile,,3
635,241,Electronics,16.25,2025-02-15,mobile,,2
636,93,Toys,260.74,2025-02-21,desktop,FLASH30,4
637,304,Home & Garden,237.5,2025-02-21,mobile,SAVE10,3
638,369,Toys,341.62,2025-08-07,tablet,SUMMER20,1
639,777,Electronics,14.74,2025-03-12,tablet,WELCOME15,3
640,367,Books,477.99,2025-05-18,tablet,SUMMER20,3
641,351,Clothing,65.78,2025-07-24,desktop,,4
642,707,Toys,244.34,2025-08-04,tablet,WELCOME15,1
643,136,Beauty,365.94,2025-03-23,mobile,,5
644,495,Toys,288.78,2025-08-13,mobile,,3
645,627,Electronics,432.66,2025-03-08,desktop,,1
646,422,Books,32.53,2025-05-14,tablet,,1
647,722,Toys,342.19,2025-10-23,tablet,FLASH30,3
648,532,Sports,347.24,2025-11-13,mobile,,2
649,494,Home & Garden,335.22,2025-11-25,desktop,WELCOME15,5
650,628,Electronics,15.71,2025-03-22,tablet,,4
651,170,Electronics,378.2,2025-06-14,mobile,,3
652,52,Sports,119.13,2025-11-26,desktop,,2
653,81,Books,227.65,2025-10-21,desktop,SUMMER20,4
654,458,Home & Garden,68.17,2025-09-12,tablet,SAVE10,1
655,414,Books,27.56,2025-10-09,mobile,SUMMER20,5
656,634,Beauty,159.25,2025-09-18,tablet,FLASH30,4
657,350,Home & Garden,414.4,2025-04-25,desktop,,5
658,786,Sports,303.98,2025-12-03,desktop,,1
659,100,Toys,332.87,2025-01-02,desktop,,3
660,561,Sports,193.21,2025-02-24,mobile,WELCOME15,4
661,144,Toys,361.26,2025-07-29,mobile,,5
662,201,Clothing,69.17,2025-07-21,mobile,,2
663,734,Home & Garden,62.81,2025-08-01,mobile,SUMMER20,4
664,469,Beauty,298.76,2025-09-16,mobile,,1
665,544,Beauty,33.8,2025-08-10,tablet,,5
666,800,Clothing,348.99,2025-03-30,tablet,WELCOME15,1
667,397,Beauty,304.27,2025-06-14,tablet,,4
668,624,Beauty,383.56,2025-05-21,desktop,,3
669,464,Toys,75.35,2025-07-31,tablet,,5
670,322,Beauty,371.04,2025-10-11,tablet,FLASH30,2
671,215,Sports,360.05,2025-12-18,desktop,WELCOME15,2
672,516,Sports,350.21,2025-06-15,tablet,SUMMER20,3
673,576,Books,295.58,2025-12-08,tablet,,5
674,293,Toys,216.97,2025-01-07,tablet,SUMMER20,1
675,391,Clothing,36.0,2025-01-29,mobile,,2
676,294,Beauty,132.77,2025-02-01,tablet,,2
677,772,Sports,25.83,2025-08-20,mobile,FLASH30,5
678,399,Clothing,260.35,2025-12-23,desktop,SAVE10,4
679,397,Books,478.78,2025-12-17,desktop,SAVE10,1
680,762,Home & Garden,109.51,2025-08-15,mobile,,5
681,560,Beauty,305.66,2025-04-10,desktop,,2
682,700,Electronics,101.62,2025-03-30,tablet,SUMMER20,4
683,42,Books,146.77,2025-05-16,mobile,WELCOME15,5
684,262,Electronics,171.98,2025-12-30,mobile,SAVE10,2
685,331,Sports,34.92,2025-11-17,tablet,,4
686,587,Sports,185.46,2025-12-29,desktop,FLASH30,2
687,534,Electronics,395.27,2025-03-23,desktop,,1
688,358,Clothing,442.86,2025-12-06,desktop,,3
689,301,Clothing,475.65,2025-11-13,tablet,,5
690,771,Beauty,14.31,2025-12-09,desktop,,2
691,658,Sports,460.12,2025-05-05,mobile,,4
692,117,Books,135.73,2025-05-25,mobile,,5
693,521,Books,248.53,2025-06-01,tablet,FLASH30,3
694,527,Electronics,474.62,2025-03-27,tablet,SAVE10,1
695,216,Beauty,318.46,2025-04-20,tablet,,1
696,211,Sports,416.09,2025-08-11,tablet,SUMMER20,2
697,25,Books,361.27,2025-01-20,mobile,SUMMER20,1
698,183,Toys,133.43,2025-02-06,tablet,FLASH30,3
699,418,Books,231.05,2025-07-27,desktop,,1
700,399,Beauty,67.97,2025-01-04,tablet,SUMMER20,5
701,47,Beauty,425.64,2025-07-03,tablet,SUMMER20,3
702,703,Home & Garden,307.22,2025-05-25,desktop,,4
703,677,Electronics,242.25,2025-10-01,mobile,WELCOME15,4
704,559,Home & Garden,480.47,2025-03-15,desktop,,1
705,567,Toys,281.98,2025-03-05,mobile,SAVE10,5
706,611,Books,273.2,2025-02-13,desktop,FLASH30,3
707,217,Books,453.76,2025-09-20,mobile,WELCOME15,2
708,227,Sports,419.03,2025-04-10,mobile,WELCOME15,5
709,56,Toys,378.01,2025-10-09,desktop,SUMMER20,3
710,688,Electronics,132.84,2025-04-12,tablet,,3
711,366,Clothing,338.93,2025-05-01,mobile,,5
712,72,Clothing,165.72,2025-08-19,desktop,,5
713,157,Sports,287.76,2025-06-11,desktop,WELCOME15,1
714,321,Clothing,394.97,2025-12-31,tablet,,3
715,369,Clothing,342.99,2025-06-19,desktop,,4
716,368,Toys,159.68,2025-10-10,mobile,WELCOME15,5
717,84,Toys,147.5,2025-03-13,tablet,FLASH30,3
718,752,Beauty,47.47,2025-02-08,mobile,SAVE10,5
719,593,Books,386.91,2025-04-19,mobile,,5
720,553,Books,330.41,2025-03-18,desktop,,2
721,791,Sports,369.28,2025-05-29,mobile,,5
722,523,Electronics,204.42,2025-09-15,mobile,FLASH30,5
723,701,Clothing,381.03,2025-03-13,desktop,WELCOME15,2
724,580,Sports,333.11,2025-03-16,tablet,,3
725,42,Clothing,383.12,2025-04-29,mobile,,3
726,240,Electronics,337.61,2025-09-23,desktop,,4
727,466,Electronics,29.55,2025-11-29,desktop,SUMMER20,5
728,649,Toys,144.01,2025-05-15,tablet,WELCOME15,4
729,670,Books,189.0,2025-12-01,mobile,,4
730,229,Sports,208.86,2025-06-26,desktop,,5
731,7,Sports,442.2,2025-08-14,mobile,FLASH30,1
732,527,Beauty,147.6,2025-03-18,mobile,WELCOME15,3
733,617,Beauty,410.31,2025-12-05,mobile,,3
734,738,Electronics,245.94,2025-09-03,desktop,FLASH30,5
735,166,Beauty,418.35,2025-01-12,mobile,SAVE10,2
736,588,Sports,88.95,2025-11-19,tablet,SAVE10,5
737,151,Electronics,91.51,2025-04-03,tablet,,5
738,578,Beauty,19.12,2025-12-05,desktop,SUMMER20,2
739,460,Sports,496.46,2025-09-04,mobile,FLASH30,4
740,616,Clothing,399.36,2025-04-04,tablet,,2
741,742,Beauty,177.91,2025-08-21,tablet,SUMMER20,2
742,388,Books,74.78,2025-01-09,mobile,,2
743,621,Electronics,96.94,2025-11-11,tablet,SAVE10,5
744,516,Toys,67.58,2025-09-04,tablet,WELCOME15,5
745,553,Toys,10.59,2025-12-14,tablet,,5
746,431,Home & Garden,438.66,2025-12-24,tablet,,2
747,494,Toys,386.65,2025-06-29,tablet,SUMMER20,4
748,138,Home & Garden,243.8,2025-04-30,mobile,,5
749,557,Books,136.32,2025-01-03,tablet,SAVE10,5
750,536,Electronics,264.68,2025-07-12,tablet,FLASH30,3
751,419,Home & Garden,62.23,2025-08-07,tablet,,3
752,549,Books,286.69,2025-11-10,desktop,,2
753,424,Sports,394.06,2025-09-05,mobile,,5
754,569,Books,134.35,2025-06-07,tablet,,4
755,754,Clothing,428.95,2025-12-04,mobile,FLASH30,4
756,717,Clothing,59.14,2025-09-18,desktop,,5
757,629,Beauty,345.44,2025-01-27,mobile,,1
758,94,Toys,81.21,2025-11-04,desktop,SUMMER20,1
759,270,Clothing,191.71,2025-11-08,mobile,,4
760,629,Beauty,265.29,2025-12-31,tablet,SAVE10,2
761,656,Books,225.1,2025-04-14,tablet,,2
762,35,Toys,303.76,2025-09-22,tablet,FLASH30,5
763,174,Beauty,27.67,2025-05-03,tablet,SAVE10,2
764,89,Home & Garden,392.04,2025-06-30,tablet,,4
765,601,Clothing,263.69,2025-12-27,mobile,SUMMER20,5
766,292,Beauty,416.58,2025-10-26,desktop,,3
767,232,Sports,481.9,2025-08-21,desktop,SAVE10,3
768,180,Books,258.06,2025-10-14,mobile,,3
769,120,Toys,261.51,2025-05-12,tablet,,4
770,387,Sports,246.98,2025-05-05,desktop,,4
771,601,Toys,23.4,2025-03-01,desktop,SUMMER20,4
772,649,Toys,497.16,2025-12-13,tablet,FLASH30,3
773,423,Home & Garden,263.09,2025-01-05,tablet,,2
774,295,Electronics,205.48,2025-06-25,mobile,WELCOME15,4
775,322,Home & Garden,117.1,2025-10-21,desktop,WELCOME15,2
776,511,Beauty,107.84,2025-05-04,desktop,FLASH30,2
777,208,Toys,132.35,2025-11-13,desktop,WELCOME15,1
778,123,Electronics,341.15,2025-12-06,desktop,SAVE10,5
779,44,Toys,246.32,2025-11-14,desktop,,5
780,282,Books,99.61,2025-09-19,desktop,,2
781,769,Sports,72.84,2025-09-27,desktop,,5
782,34,Sports,180.17,2025-12-18,mobile,,1
783,716,Sports,235.43,2025-12-19,mobile,SAVE10,2
784,389,Sports,59.37,2025-07-05,tablet,,2
785,562,Home & Garden,126.2,2025-08-30,tablet,,3
786,189,Books,217.73,2025-08-03,tablet,,3
787,411,Home & Garden,230.86,2025-10-20,mobile,FLASH30,1
788,739,Home & Garden,404.0,2025-10-12,desktop,,2
789,150,Toys,479.98,2025-03-18,desktop,SAVE10,2
790,432,Books,75.89,2025-11-19,tablet,,4
791,308,Home & Garden,285.45,2025-10-18,mobile,,1
792,708,Clothing,39.42,2025-05-11,desktop,SUMMER20,4
793,763,Home & Garden,137.29,2025-07-04,tablet,,3
794,21,Books,69.41,2025-12-14,tablet,FLASH30,5
795,590,Beauty,328.07,2025-03-31,desktop,,3
796,690,Sports,248.87,2025-08-17,mobile,,5
797,294,Books,319.54,2025-03-16,mobile,,4
798,647,Sports,290.1,2025-02-06,mobile,WELCOME15,3
799,234,Home & Garden,165.27,2025-05-30,tablet,,5
800,661,Books,142.91,2025-08-16,desktop,,4
801,172,Clothing,428.56,2025-03-06,tablet,FLASH30,3
802,762,Beauty,377.37,2025-04-18,mobile,,1
803,98,Electronics,469.03,2025-08-31,tablet,SAVE10,1
804,790,Books,266.75,2025-02-12,mobile,,5
805,160,Electronics,330.87,2025-07-19,desktop,FLASH30,2
806,756,Home & Garden,227.15,2025-03-06,mobile,WELCOME15,1
807,36,Beauty,184.85,2025-06-16,desktop,,5
808,279,Sports,227.97,2025-12-24,tablet,WELCOME15,5
809,612,Books,319.21,2025-11-22,tablet,,5
810,656,Beauty,271.55,2025-06-27,desktop,FLASH30,1
811,453,Home & Garden,189.23,2025-05-14,mobile,,1
812,1,Sports,409.54,2025-03-11,desktop,,4
813,548,Electronics,347.01,2025-09-09,desktop,,1
814,785,Books,401.0,2025-11-02,mobile,SAVE10,5
815,383,Clothing,211.75,2025-10-15,desktop,,2
816,168,Beauty,371.19,2025-07-19,desktop,FLASH30,3
817,82,Books,316.41,2025-09-22,tablet,,3
818,665,Beauty,270.65,2025-05-18,desktop,FLASH30,1
819,187,Clothing,151.9,2025-11-23,desktop,,3
820,718,Sports,251.08,2025-06-14,mobile,WELCOME15,1
821,548,Electronics,101.11,2025-02-22,desktop,,2
822,733,Books,366.28,2025-04-30,mobile,WELCOME15,1
823,506,Clothing,177.54,2025-06-09,desktop,,4
824,714,Toys,25.55,2025-02-11,mobile,SAVE10,3
825,795,Books,44.98,2025-08-29,mobile,FLASH30,3
826,391,Toys,16.18,2025-05-08,desktop,,2
827,756,Electronics,107.6,2025-02-18,tablet,FLASH30,4
828,399,Beauty,480.99,2025-06-15,mobile,SAVE10,5
829,534,Electronics,134.12,2025-11-23,desktop,FLASH30,3
830,54,Toys,336.68,2025-02-27,mobile,,3
831,16,Clothing,399.25,2025-10-27,mobile,,2
832,10,Electronics,294.73,2025-12-20,desktop,WELCOME15,3
833,790,Electronics,131.87,2025-09-13,mobile,,1
834,62,Home & Garden,325.84,2025-12-26,tablet,SUMMER20,2
835,500,Clothing,165.2,2025-10-13,tablet,,4
836,751,Clothing,20.46,2025-07-13,desktop,WELCOME15,3
837,41,Books,356.25,2025-10-14,desktop,,2
838,581,Clothing,276.37,2025-06-15,tablet,,3
839,614,Toys,281.71,2025-02-05,tablet,WELCOME15,4
840,303,Toys,139.04,2025-07-07,desktop,SAVE10,5
841,389,Beauty,100.91,2025-01-10,tablet,,5
842,245,Home & Garden,363.29,2025-12-04,tablet,,2
843,537,Beauty,253.8,2025-10-10,mobile,,3
844,420,Beauty,167.79,2025-02-19,tablet,SUMMER20,1
845,133,Clothing,438.01,2025-04-14,mobile,,2
846,102,Electronics,289.8,2025-07-18,tablet,,5
847,639,Beauty,299.25,2025-01-26,desktop,FLASH30,5
848,736,Electronics,16.41,2025-04-17,tablet,,1
849,480,Toys,323.07,2025-07-04,tablet,,3
850,726,Electronics,413.59,2025-05-17,tablet,SAVE10,1
851,312,Electronics,472.86,2025-09-23,mobile,SUMMER20,2
852,545,Books,102.84,2025-09-27,tablet,FLASH30,5
853,641,Clothing,283.63,2025-10-13,desktop,SUMMER20,5
854,367,Beauty,234.77,2025-12-07,desktop,SUMMER20,2
855,185,Sports,206.76,2025-06-22,tablet,WELCOME15,5
856,615,Books,467.42,2025-06-11,tablet,,3
857,423,Toys,320.29,2025-06-15,tablet,FLASH30,5
858,559,Clothing,193.78,2025-10-09,tablet,,3
859,464,Books,480.31,2025-01-01,tablet,SAVE10,3
860,611,Electronics,263.63,2025-06-04,mobile,,2
861,220,Toys,164.3,2025-12-20,desktop,WELCOME15,1
862,39,Books,184.27,2025-03-12,desktop,,5
863,256,Clothing,135.56,2025-06-03,mobile,,5
864,223,Beauty,47.83,2025-06-16,desktop,WELCOME15,4
865,707,Beauty,292.35,2025-02-18,tablet,,1
866,749,Toys,292.38,2025-02-10,mobile,,3
867,445,Books,465.82,2025-03-03,mobile,SAVE10,4
868,56,Home & Garden,266.95,2025-06-13,tablet,WELCOME15,3
869,515,Beauty,118.19,2025-01-26,tablet,,4
870,771,Sports,291.87,2025-02-16,mobile,,3
871,404,Clothing,74.77,2025-02-12,desktop,SAVE10,5
872,409,Home & Garden,51.69,2025-09-14,desktop,WELCOME15,2
873,493,Sports,107.07,2025-07-22,tablet,FLASH30,5
874,631,Beauty,266.88,2025-05-05,mobile,,4
875,332,Beauty,462.83,2025-02-15,mobile,,4
876,375,Home & Garden,103.34,2025-06-26,tablet,SAVE10,3
877,174,Home & Garden,311.95,2025-08-15,tablet,WELCOME15,4
878,46,Toys,124.41,2025-12-17,desktop,WELCOME15,1
879,116,Beauty,36.72,2025-11-14,mobile,,1
880,352,Beauty,404.1,2025-06-06,desktop,,1
881,340,Clothing,372.61,2025-04-19,mobile,,5
882,495,Sports,367.66,2025-03-14,tablet,SAVE10,4
883,597,Beauty,268.13,2025-05-11,mobile,SAVE10,3
884,206,Toys,351.3,2025-05-19,mobile,,1
885,69,Books,333.58,2025-12-06,tablet,,1
886,20,Home & Garden,435.03,2025-11-29,desktop,FLASH30,4
887,521,Beauty,58.81,2025-06-11,desktop,SUMMER20,2
888,204,Sports,483.73,2025-10-15,tablet,SAVE10,1
889,254,Sports,159.41,2025-09-08,desktop,WELCOME15,1
890,356,Beauty,182.44,2025-11-17,desktop,FLASH30,5
891,283,Toys,40.38,2025-05-12,desktop,SAVE10,5
892,287,Clothing,84.34,2025-07-21,tablet,WELCOME15,1
893,748,Books,265.15,2025-12-14,tablet,FLASH30,4
894,247,Sports,84.85,2025-06-09,tablet,,4
895,556,Clothing,111.31,2025-03-12,tablet,FLASH30,2
896,317,Beauty,355.52,2025-09-26,mobile,,2
897,672,Sports,459.38,2025-06-12,mobile,SUMMER20,2
898,326,Toys,441.02,2025-01-16,desktop,,4
899,311,Books,375.35,2025-11-23,tablet,,2
900,798,Clothing,62.32,2025-04-05,mobile,,5
901,581,Sports,123.15,2025-04-29,mobile,SAVE10,3
902,82,Beauty,392.11,2025-03-10,tablet,,3
903,189,Toys,199.86,2025-08-31,mobile,WELCOME15,2
904,232,Electronics,210.21,2025-01-08,desktop,,2
905,761,Beauty,494.24,2025-04-15,mobile,WELCOME15,4
906,632,Books,347.05,2025-08-23,mobile,,4
907,795,Electronics,307.89,2025-07-14,tablet,,4
908,627,Beauty,290.25,2025-10-02,tablet,SAVE10,5
909,112,Books,233.88,2025-01-22,mobile,,1
910,572,Books,262.9,2025-11-19,mobile,FLASH30,3
911,451,Books,443.35,2025-05-27,desktop,WELCOME15,4
912,302,Sports,460.33,2025-12-20,tablet,WELCOME15,4
913,662,Books,54.32,2025-09-14,mobile,WELCOME15,5
914,713,Sports,76.3,2025-07-31,desktop,,1
915,184,Books,299.25,2025-12-31,mobile,,1
916,257,Home & Garden,348.94,2025-12-31,mobile,SUMMER20,1
917,117,Beauty,230.21,2025-07-05,mobile,,5
918,627,Clothing,195.55,2025-07-14,mobile,WELCOME15,3
919,580,Toys,333.17,2025-03-18,mobile,WELCOME15,2
920,788,Beauty,35.14,2025-06-07,desktop,,3
921,642,Clothing,67.6,2025-03-09,mobile,SAVE10,5
922,784,Home & Garden,15.98,2025-09-12,desktop,SAVE10,5
923,506,Clothing,116.27,2025-12-04,desktop,,4
924,453,Electronics,304.6,2025-01-04,mobile,,5
925,644,Sports,411.86,2025-04-17,mobile,WELCOME15,2
926,57,Beauty,181.02,2025-03-16,mobile,,3
927,90,Electronics,63.35,2025-04-02,mobile,,5
928,677,Beauty,352.92,2025-10-21,tablet,WELCOME15,4
929,768,Sports,186.49,2025-01-19,mobile,,3
930,378,Books,411.93,2025-08-07,tablet,SUMMER20,3
931,483,Clothing,69.79,2025-05-21,desktop,,5
932,215,Beauty,112.43,2025-01-30,mobile,SUMMER20,4
933,742,Beauty,306.34,2025-12-28,desktop,,5
934,325,Home & Garden,267.44,2025-11-16,desktop,WELCOME15,5
935,577,Books,264.66,2025-11-20,desktop,,2
936,625,Clothing,357.21,2025-04-10,mobile,SUMMER20,1
